index,URL,Title,Author,Year,Topic,Subtopic_1,Goal_Primary,User,COVID19,Media Mix,Interactive,Method,Tool,Awards,Picture,Link,Picture_name,Context: Online,Context: Offline,Art_Blog,Link_to_Sonification_Art_Blog,Link to news,Preview of the sonification on website,Thumbnail Image,Link to explanation,Description
405,Ingenmannsland,Ingenmannsland,Frank Ekeberg,2021,Climate Change,Climate Change,Art,General Public,,Sound,,Parameter Mapping,,,n,https://www.frankekeberg.no/#/installations/,,,,,,,,,,
406,76,76,Enrico Dorigattti,2021,Climate Change,Climate Change,Art,General Public,,DataViz,,Parameter Mapping,,,n,https://youtu.be/wJ5Gjm5vQ9U?list=PL7hfCldhxhbTZylHvNstUxKgYuByPAo2m,,,,,,,,,,
407,ExtremeWeatherinThreeMovements,Extreme Weather in Three Movements,Andras Blazsek,2021,Earth Science,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,n,https://soundcloud.com/user-763903752/sets/andras-blazsek-extreme-weather-in-three-movements?utm_source=clipboard&utm_campaign=wtshare&utm_medium=widget&utm_content=https%253A%252F%252Fsoundcloud.com%252Fuser-763903752%252Fsets%252Fandras-blazsek-extreme-weather-in-three-movements,,,,,,,,,,
408,AtmosActions,AtmosActions,"Hiromi Okumura, Valerie Williams, Jenn Kirby, Thomas B Jobson and Joseph Vaughan",2021,Climate Change,Climate Change,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://vimeo.com/677069987/d2c7c20d7e,AtmosActions,,,,,,,,,
409,AQuantumSoundscape,A Quantum Soundscape,"Viola Gatti Roaf, Cecilia Blencowe, and Miles Blencowe",2021,Physical Sciences,Physics,Research,Domain Experts,,DataViz,,Audification,,,n,https://www.youtube.com/watch?v=etF3eNYNAi4,,,,,,,,,,"A soundscape created by Viola Gatti Roaf, Cecilia Blencowe, and Miles Blencowe. Data from several experiments converted into sound by either speeding up or slowing down the signals so as to be within the audio frequency range.
0:00 ""Cooling Down""
0:43 ""Nanobells""
2:47 ""Phonon Ricochet""
3:02 ""Liquid Phonons""
3:27 ""Laser Photons""
3:55 ""X-Ray Ballooning""
4:33 ""Magnetic Storm""
Data provided by the groups of Simon Gröblacher (Delft), Eddy Collin (Grenoble), Andrew Cleland (Chicago), Jack Harris (Yale), and Robyn Millan (Dartmouth). Supported by The Neukom Institute For Computational Science and The Women in Science Project at Dartmouth."
410,Broadcast,Broadcast,Studio Tilt,2021,Mobility,Urban Studies,Research,General Public,,Sound,,Parameter Mapping,,,,https://www.studiotilt.design/broadcast,Broadcast,,,,,,,,,"Broadcast is particularly focused on what we call ‘Imaginary Leaps’— the conceptualization of places and spaces that data venture to on their journey to and from the home. We argue that more abundant, playful, and imaginary encounters with home data might offer a site for reclaiming data for home dwellers. Broadcast uses sound as an analogy to interpret and imagine data’s travel. Specifically, the sounds focus on two aspects of data: how they travel, and where they go. Broadcast provokes people to imagine data’s volume, speed, intensity, and destinations.

Broadcast is one of the three artifacts in the Odd Intepreters family. View project details for Soft Fading and Data Bakery.
Broadcast tunes into Alexa’s data traffic activity in and out of the home, and interprets the data’s travel into imaginative sounds. 
Broadcast is comprised of a raspberry pi microcontroller, a small speaker, and a rotary encoder attached to the blue resin sphere. Early on in the process, we were drawn towards the idea of a dial so that people could ‘tune into’ data. When we originally proposed this concept, we had imagined that data were sent and received only when interacting with Alexa via voice. We were under the impression that Alexa is only active once her wake word is spoken. However, to our surprise, Broadcast showed that the Amazon Echo device is constantly sending and receiving data: it is checking if it is still online, if there are new updates, etc.We worked with a sound designer, Trevor White, to create 14 soundclips that could represent the modes in which data travel in and out of the home. These sounds are inspired by physical places data travel (e.g. data centers) and how data travel (e.g. while in tubes or underwater).

These two categories of data’s journies, Data in Transit and Data at a Location, comprise Broadcast’s sound design. The ephemerality of Broadcast’s sound design and interaction is important to demonstrate how data are always moving, they are not in the home, but rather part of large meshes of mobile data.Publications

Audrey Desjardins, Jena McWhirter, Justin Petelka, Chandler Simon, Yuna Shin, Ruby K. Peven, and Philbert Widjaja. (2023). On the Making of Alternative Data Encounters: The Odd Interpreters. CHI'23 New York, ACM Press."
411,LISA,"LISA for 3 string quintets, lights, and electronics",Panagiotis Botzios,2021,Physical Sciences,Astronomy,Art,General Public,,Sound,,Parameter Mapping,,,n,https://www.youtube.com/watch?v=ZHRcNvutuI4,,,,,,,,,,"""LISA"" is a composition by Greek composer Panagiotis Botzios, featuring data sonification techniques in collaboration with astrophysicist Valeria Korol. Inspired by gravitational waves and the L.I.S.A space mission by ESA, the piece translates the 3 satellites coordinates, gravitational wave simulation signals, and mission phases into a multisensory artistic experience, including sound, lights, and subwoofer vibrations. The composition was performed in 2021 at the Music University of Lübeck, showcasing a unique fusion of scientific data and artistry. The piece underwent a revision in 2023"
412,PandemicReader,Covid-19 Pandemic Reader,Daniel Maszkowicz,2021,Epidemiology,Epidemiology,Public Engagement,General Public,1,DataViz,,Parameter Mapping,,,,https://maszkowicz.art/covid-19-pandemic-reader/,Reader,,,,,,,,,"We collect Covid-19 pandemic data available on the web from which we extract information for each country, the number of active cases is deduced and displayed visually on a plot showing total cases, deaths and recoveries. We are interested in the shape of the active cases curve, informing on the pandemic situation of a given country. A bell shaped curve indicates a well controlled situation whereas some countries are only at the beginning of it.

The sounds generated from the active cases have a pitch and pulse depending on the total number of cases. The amplitude follows the active cases curve to give an indication of its shape with a panning suggesting a timeline. The bassline indicates the beginning of a reading and illustrates the relative number of deaths related to total cases

The accuracy of this dataset in respect to real situations is subject to available information and governmental policies. Every single country has its own way to identifying occurred Covid-19 cases and causes of death in their population.

please use headphones for best hearing experience

Covid-19 Pandemic Reader
sonification by Daniel Maszkowicz
SZKMD production

COVID-19 Data Repository by the Center for Systems Science and Engineering (CSSE) at Johns Hopkins University

first upload – 15th May 2020
second upgrade – 16th June 2020
third upgrade – 16th July 2020
fourth upgrade – 22nd August 2020
fifth upgrade – 17th October 2020
Last upgrade for One-Year Yubileum 22 January 2020- 21 January 2021"
413,EnviroBike,Enviro Bike,Bicrophonic Research Institute,2021,Physical Sciences,Earth Science,Public Engagement,General Public,,Sound,,Model Sonification,1,,,https://sonicbikes.net/enviro-bike/,Enviro Bike,,,,,,,,,
307,Astronify,Astronify,Clara Brasseur and Scott Fleming,2020,Physical Sciences,Astronomy,Accessibility,Domain Experts,,GUI,1,Parameter Mapping,1,,,https://astronify.readthedocs.io/en/latest/,Astronify,,,,,,,,,
308,A4BD-AstronomyfortheBlindandtheDisabled,A4BD - Astronomy for the Blind and the Disabled,University of Patras,2020,Physical Sciences,Astronomy,Accessibility,Domain Experts,,GUI,1,Parameter Mapping,1,,,https://www.a4bd.eu/,a4bd,,,,,,,,,
309,Soni-Py,Soni-Py,Locke Patton and Emily Levesque,2020,Physical Sciences,Astronomy,Research,Researchers,,GUI,,Parameter Mapping,1,,,https://github.com/lockepatton/sonipy,Soni-Py,,,,,,Built by astronomers but general-purpose,,,
310,MajorFloodEvents,Major Flood Events,Benjamin Renard,2020,Earth Science,Earth Science,Research,General Public,,DataViz,,Parameter Mapping,,,,https://globxblog.inrae.fr/sonification-sequencing/,FloodEvents,,,,,,,,,
311,Unemploymentrate,Unemployment rate,Jordan Wirfs-Brock,2020,Economics,Economics,Public Engagement,General Public,,Sound,No,Parameter Mapping,,,,https://www.marketplace.org/2020/06/24/heres-what-the-crescendo-of-unemployment-sounds-like/,Unemployment rate,Radio Streaming,,,,https://www.marketplace.org/2020/06/24/heres-what-the-crescendo-of-unemployment-sounds-like/,Sonification is within the podcast episode,No,,
312,Multi-modalCOVID19analytics,Multi-modal COVID19 analytics,Stephen Roddy,2020,Epidemiology,Epidemiology,Data Analysis,General Public,1,DataViz,1,Parameter Mapping,,,,https://stephenroddy.github.io/data-scape/,Multi-modal COVID19 analytics,Website,,,,,Sonification is an interactive webpage,https://stephenroddy.github.io/data-scape/,,
313,SonificationofCOVID19data,Sonification of COVID19 data,Romain Vuillemot,2020,Epidemiology,Epidemiology,Public Engagement,General Public,1,DataViz,,Parameter Mapping,,,,https://observablehq.com/@romsson/sonification-of-covid-19-data,Sonification of COVID-19 data,,,,,,,,,
314,EveryUKCOVID19datasonificationDeathbyDay-fromMarch5th2020toJune23rd2020,Every UK COVID19 data sonification Death by Day - from March 5th 2020 to June 23rd 2020,Jamie Perera,2020,Epidemiology,Epidemiology,Public Engagement,General Public,1,Sound,No,Parameter Mapping,,,,https://soundcloud.com/jamieperera/sonification-every-uk-covid-19-death-by-day,Every UK COVID19 data sonification Death by Day - from March 5th 2020 to June 23rd 2020,Player,,,,,Sonification is on Soundcloud,No,,
315,deathIncrease,deathIncrease,Yann Seznec,2020,Epidemiology,Epidemiology,Public Engagement,General Public,1,Artifact,1,Autographic Sonification,,,,https://www.yannseznec.com/works/deathincrease/,deathIncrease,,,,,,,,,
316,COVID19spreadingrates,COVID19 spreading rates,TULP interactive,2020,Epidemiology,Epidemiology,Public Engagement,General Public,1,DataViz,1,Parameter Mapping,,,,http://covidspreadingrates.org/,COVID19 spreading rates,,,,,,,,,
317,COVID19datasonification,COVID19 data sonification,Chelidon Frame,2020,Epidemiology,Epidemiology,Public Engagement,General Public,1,DataViz,No,Model Sonification,,,,https://covid19-data-sonification.space/,COVID19 data sonification,Website,,,,,Sonification is an interactive webpage,https://covid19-data-sonification.space/,,
318,Coronavirus:HowcanweimaginethescaleofCovid'sdeathtoll?,Coronavirus: How can we imagine the scale of Covid's death toll?,BBC News,2020,Epidemiology,Epidemiology,Public Engagement,General Public,1,DataViz,,Parameter Mapping,,,,https://www.bbc.co.uk/news/resources/idt-7464500a-6368-4029-aa41-ab94e0ee09fb,Coronavirus - How can we imagine the scale of Covid's death toll,,,,,,,,,
319,ViralCounterpointoftheCOVID19SpikeProtein,Viral Counterpoint of the COVID19 Spike Protein,"Markus J. Buehler, MIT",2020,Epidemiology,Epidemiology,Research,Domain Experts,1,Sound,No,Parameter Mapping,,,,https://soundcloud.com/user-275864738/viral-counterpoint-of-the-coronavirus-spike-protein-2019-ncov?in=user-275864738/sets/protein-counterpoint,Viral Counterpoint of the COVID19 Spike Protein,Player,,,,,Sonification is on Soundcloud,No,,
320,StockMarketData,Stock Market Data,Jordan Wirfs-Brock,2020,Finance,Economics,Public Engagement,General Public,,Sound,No,Parameter Mapping,,,,https://www.marketplace.org/2020/03/31/the-sounds-of-a-volatile-stock-market/,Stock Market Data,Radio Streaming,,,,https://medium.com/cuinfoscience/sounds-of-a-volatile-stock-market-39ba135faa63,Sonification is within the podcast episode,No,,
321,CareTunesforFamilies,Care Tunes for Families,Chen Chou,2020,Health,Medicine,Public Engagement,General Public,1,GUI,Yes,Parameter Mapping,,,,https://www.youtube.com/watch?v=RXihb7dWx4o&feature=emb_title,Care Tunes for Families,Mobile App,,,,https://www.tudelft.nl/en/stories/articles/how-the-intensive-care-brings-music-to-your-ears/,You cannot really listen to the sonification,https://www.tudelft.nl/en/stories/articles/how-the-intensive-care-brings-music-to-your-ears/,,
322,TheTHCCode,The THC Code,Deraout ft. GenM,2020,Life Sciences,Biology,Art,General Public,,Sound,No,Parameter Mapping,,,,https://soundcloud.com/genm-ubihpc/the-thc-code-ambient-mix-deraout-ft-genm,The THC Code,Player,,,,https://www.magneticmag.com/2020/10/interview-how-colombian-techno-producer-deraout-genm-turned-cannabis-dna-into-ambient-techno/,Sonification is on Soundcloud,No,https://ubihpc.com/genm,
323,Real-timeaudioandvisualdisplayoftheCoronavirusgenome,Real-time audio and visual display of the Coronavirus genome,Mark Temple,2020,Life Sciences,Biology,Data Analysis,Domain Experts,1,DataViz,,Parameter Mapping,,,,https://coronavirus.dnasonification.org/,Real-time audio and visual display of the Coronavirus genome,,,,,,,,,
324,SARSCoronavirusReplicaseSonification,SARS Coronavirus Replicase Sonification,Eddie Martin,2020,Life Sciences,Biology,Education,Researchers,1,DataViz,,Parameter Mapping,,,,https://vimeo.com/400189352,SARS Coronavirus Replicate Sonification,,,,,,,,,
325,DNASonification-SexdeterminingregionoftheY(SRY)HumanOrangutan,DNA Sonification - Sex determining region of the Y (SRY) Human Orangutan,Edward Martin,2020,Life Sciences,Biology,Public Engagement,General Public,,Video,No,Parameter Mapping,,,,https://vimeo.com/470163206,DNA Sonification - Sex determining region of the Y (SRY) Human Orangutan,Player,,,,,Sonifcation is a video,https://vimeo.com/470163206,,
326,Scientistsusesoundtotracktinyorganismsinthebody,Scientists use sound to track tiny organisms in the body,Shapiro,2020,Life Sciences,Biology,Research,Domain Experts,,Sound,No,Audification,,,n,https://www.nature.com/articles/nature25021,,,Research Lab,,,https://www.nature.com/articles/nature25021,Cannot listen to the sonification,No,,
327,COVID19listeningproject,COVID19 listening project,"Enzo De Sena, Milton Mermikides",2020,Life Sciences,Biology,Research,Domain Experts,1,DataViz,No,Parameter Mapping,,,,https://www.youtube.com/watch?v=gj50HvWtll8&feature=emb_logo,COVID19 listening project,Player,Research Lab,,,https://www.surrey.ac.uk/news/listening-covid-19-clues-understanding-coronavirus-through-musical-transformations,Sonifcation is a video,https://www.youtube.com/watch?v=gj50HvWtll8&feature=emb_logo,https://enzodesena.github.io/covid-listening-project/,
328,TheMaskedScales:SonificationofCOVID19Lockdown,The Masked Scales: Sonification of COVID19 Lockdown,Artash Nath and Arushi Nath,2020,Mobility,Urban Studies,Public Engagement,Researchers,1,Sound,,Parameter Mapping,,,,https://hotpoprobot.com/2020/08/04/we-are-the-global-winners-of-2020-nasa-spaceapps-covid-19-challenge-our-7-years-journey/,The Masked Scales - Sonification of COVID19 Lockdown,,,,,,,,,
329,ExoplanetWatch,Exoplanet Watch,"Rachel Zimmerman Brachman, Tiana James, Rob Zellem",2020,Physical Sciences,Astronomy,Accessibility,General Public,,Video,,Model Sonification,,,,https://exoplanets.nasa.gov/exoplanet-watch/about-exoplanet-watch/team/,ExoplanetWatch,,,,,,,,,
330,ADarkTouroftheUniverse,A Dark Tour of the Universe,Chris Harrison and Nic Bonne,2020,Physical Sciences,Astronomy,Accessibility,General Public,,Sound,,Parameter Mapping,,,,https://www.eso.org/public/announcements/ann19045/,DarkTour,,,,,,,,,
331,InfoSonics,InfoSonics,"Leona Holloway, Kim Marriott, Matthew Butler, Alon Ilsar, Chatai Goncu - Monash University",2020,Physical Sciences,Astronomy,Accessibility,General Public,1,Sound,,Parameter Mapping,,,n,https://varadio.podbean.com/e/vision-extra-14-oct-2020/,,,,,,,,,,
332,SoundsfromaroundtheMilkyWay,Sounds from around the Milky Way,"NASA/CXC/SAO/K.Arcand, SYSTEM Sounds (Matt Russo/Andrew Santaguida)",2020,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,No,Parameter Mapping,,,,https://chandra.si.edu/photo/2020/sonify/animations.html,Sounds from around the Milky Way,Player,,,,https://www.republicworld.com/technology-news/science/nasa-data-sonification-of-spaces-cosmic-reef-nebulae.html,"Sonifcation is a video, you can download it from the webpage",https://chandra.si.edu/photo/2020/sonify/animations.html,,
333,GeminidsMeteorShower,Geminids Meteor Shower,Christian Basl,2020,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,https://kinder.wdr.de/radio/kiraka/nachrichten/klicker/geminiden-102.html,Geminids Meteor Shower,,,,,,,,,
334,EclipseSoundscapes,Eclipse Soundscapes,"MaryKay Severino, Henry ""Trae"" Winter - ARISA Lab, LLC",2020,Physical Sciences,Astronomy,Research,Researchers,,Sound,,Autographic Sonification,,,,http://www.eclipsesoundscapes.org/,EclipseSoundscapes,,,,,,,,,
335,HeartheBlindSpot,Hear the Blind Spot,Together! with Kim Albrecht,2020,Social Equality,Society,Accessibility,General Public,,Sound,,Parameter Mapping,,,n,https://heartheblindspot.org/en/,,,,,,,,,,
336,SonicCities,Sonic Cities,Arianna Salazar Miranda and Dylan Halpern,2020,Urbanism,Urban Studies,Public Engagement,Researchers,1,DataViz,,Autographic Sonification,,,,http://senseable.mit.edu/sonic-cities/,Sonic Cities,,,,,,,,,
337,Amsterdaminandoutoflockdown,Amsterdam in and out of lockdown,Maaike van Cruchten en Frank Kloos,2020,Urbanism,Urban Studies,Research,General Public,1,Sound,,Autographic Sonification,,,,https://vimeo.com/435886374,Amsterdam in en uit lockdown geluidstekeningen,,,,,,,,,
338,AssessingthechangingurbansoundenvironmentduringtheCOVID-19lockdown,Assessing the changing urban sound environment during the COVID-19 lockdown,"Francesco Aletta, Tin Oberman, Andrew Mitchell, Huan Tong and Jian Kang",2020,Urbanism,Urban Studies,Research,Domain Experts,1,Sound,,Audification,,,n,https://www.degruyter.com/document/doi/10.1515/noise-2020-0011/html,,,,,,,,,,
339,ImpactofCoViD-19recommendationmeasuresmonitoredthroughurbannoiselevelsincentralStockholm,Impact of CoViD-19 recommendation measures monitored through urban noise levels in central Stockholm,Romain Rumpler Siddharth Venkataraman Peter Göransson,2020,Urbanism,Urban Studies,Research,Domain Experts,1,Sound,,Audification,,,n,https://www.sciencedirect.com/science/article/pii/S2210670720306892,,,,,,,,,,
340,EarthDay,Earth Day,SYSTEM Sounds,2020,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/earth-day/,EarthDays,,,,,,,,,
341,"Oil,Coal&GasforThreeCellos","Oil, Coal & Gas for Three Cellos",Jamie Perera,2020,Climate Change,Climate Change,Art,General Public,,Sound,,Parameter Mapping,,,n,https://www.jamieperera.com/climate-data-sonification#OilCoalandGasforThreeCellos,,,Parameter Mapping,,,,,,,
342,TwelveThousandYearsinFragments,Twelve Thousand Years in Fragments,Jamie Perera,2020,Climate Change,Climate Change,Art,General Public,,Video,,Parameter Mapping,,,n,https://www.jamieperera.com/climate-data-sonification#TwelveThousandYearsinFragments,,,Parameter Mapping,,,,,,,
343,Flatline,Flatline,Jamie Perera,2020,Climate Change,Climate Change,Art,General Public,,Video,,Parameter Mapping,,,n,https://www.jamieperera.com/climate-data-sonification#Flatline,,,Parameter Mapping,,,,,,,
344,ANewCosmicTriadofSound,A New Cosmic Triad of Sound,"NASA/CXC/SAO/K.Arcand, SYSTEM Sounds (M. Russo, A. Santaguida)",2020,Physical Sciences,Astronomy,Public Engagement,General Public,,Video,No,Parameter Mapping,,,,https://chandra.si.edu/photo/2020/sonify2/index.html,CosmicTriad,,,,,,,,,
345,RotationoftheGasinaGalaxy,Rotation of the Gas in a Galaxy,Robert Dzudzar and Niko Sarcevic,2020,Physical Sciences,Astronomy,Research,Researchers,,DataViz,No,Parameter Mapping,,,n,https://rdzudzar.github.io/sonify.html,,,,,,,,,,
346,EnglandCovidDeaths,Sonification - England Covid 19 Deaths by Day from March 1st - Updated June 12th 2020,Jamie Perera,2020,Epidemiology,Epidemiology,Public Engagement,General Public,1,Sound,,Parameter Mapping,,,n,https://soundcloud.com/jamieperera/england_covid_19_deaths_sonification,,,,,,,,,,
347,AccelerometerBepiColombo,The sound of BepiColombo's Earth flyby (magnetometer measurements),MPO-MAG and European Space Agency,2020,Physical Sciences,Astronomy,Research,Domain Experts,,DataViz,,Audification,,,,https://www.esa.int/ESA_Multimedia/Videos/2020/04/The_sound_of_BepiColombo_s_Earth_flyby,ESAInt,,,,,,,,,
348,EarthFlyby,Earth within reach: Sound of BepiColombo Earth flyby,ISA and European Space Agency,2020,Physical Sciences,Astronomy,Research,Domain Experts,,Video,,Audification,,,n,https://www.youtube.com/watch?v=oylrrglQoB0,,,,,,,,,,
349,ApproachingEarth,Approaching Earth: Sound of BepiColombo Earth flyby (accelerometer measurements),ISA and European Space Agency,2020,Physical Sciences,Astronomy,Research,Domain Experts,,Video,,Audification,,,n,https://www.youtube.com/watch?v=E6Cj62o_Umo,,,,,,,,,,
350,EarthShadow,In Earth’s shadow: Sound of BepiColombo Earth flyby,ISA and European Space Agency,2020,Physical Sciences,Astronomy,Research,Domain Experts,,DataViz,,Audification,,,n,https://www.youtube.com/watch?v=nDhg1cCLQxM,,,,,,,,,,
351,G4ViD,G4ViD - Geology for the Visually Impaired and the Disabled,University of Patras,2020,Earth Science,Earth Science,Accessibility,General Public,,Sound,1,Parameter Mapping,1,,,https://www.g4vid.eu/,g4vid,,,,,,,,,"G4ViD is a project that aims to provide students and educators, with special emphasis on the disabled and the visually impaired, the opportunity to enjoy the experience of Geoparks and introduce them to the Earth Sciences. The project also aims to provide the educational tools (maps and interactive audio-visual content) that will be developed for a remote understanding of the Geoparks for schools, teachers, and students as well as easier navigation for people with disabilities in real visits. Our main task in this project is to develop two applications and one interactive website related to Geology and Geoparks for the visually impaired and the disabled, as well as the general public. The first application will transform images and geological evidence such as fossils, rocks or petrified trees into sound. When this happens a visually impaired person can touch a touchscreen and “feel” according to the sound changes the shape of the fossil or geological evidence. The second application refers to a mapping and navigation application with special features for the disabled and the visually impaired. With this mapping application, a visitor in a Geopark can be assisted in their path, especially one with a disability. This route can then be available to other visitors either they visit the Geopark, or through the interactive website."
352,WaitingfortheExtinction,Waiting for the Extinction :-(,Band of Weeds,2020,Climate Change,Climate Change,Art,General Public,,Video,,Parameter Mapping,,,n,https://vimeo.com/311703420,,,,,,,,,,
353,MutualAir,Mutual Air,Rosten Woo,2020,Physical Sciences,Earth Science,Art,General Public,,Sound,Yes,Parameter Mapping,,,,https://www.youtube.com/watch?v=NCP3KTBY-F0,Mutual Air,,Public Venue (interactive installation),,,,You can listen to the sonification in the news' video,No,,
354,Loki'sPain,Loki's Pain,PerMagnus Lindborg,2020,Physical Sciences,Earth Science,Art,General Public,,Sound,,Parameter Mapping,,,,http://soundislands.com/2021/01/21/lokis-pain/?fbclid=IwAR1OZEdk5BcOf88TcLtjhqasTOWOJg6jwW_mfvUXpQU3Zcz79R16o3JHSvw,Loki Pain,,,,,,,,,
355,AirPollutionDuringLockdown,Air Pollution During Lockdown,Pedro Sarmento,2020,Physical Sciences,Earth Science,Research,General Public,,Sound,,Parameter Mapping,,,,https://www.youtube.com/watch?v=uO5if7Xgi9M&feature=youtu.be,Air Pollution During Lockdown,,,,,,,,,
356,ElNiñOz,El NiñOz,Benjamin Renard,2020,Physical Sciences,Earth Science,Research,General Public,,DataViz,,Parameter Mapping,,,,https://globxblog.inrae.fr/el-ninoz/,ElNinoz,,,,,,,,,
357,NoisyCity.AudibleDataVisualizationinBrussels,Noisy City. Audible Data Visualization in Brussels,Jetpack,2020,Physical Sciences,Earth Science,Public Engagement,General Public,,DataViz,Yes,Parameter Mapping,,,,https://noisy-city.jetpack.ai/?fbclid=IwAR2NVC7pgn44UhY3iomW1BLfFYENt3EIeEu2qab-xQxtcYpsoaIQZVjG3a0,Noisy City. Audible Data Visualization in Brussels,Website,,,,,Sonification is an interactive webpage,https://noisy-city.jetpack.ai/?fbclid=IwAR2NVC7pgn44UhY3iomW1BLfFYENt3EIeEu2qab-xQxtcYpsoaIQZVjG3a0,,
358,SonificationofMultivariateDatatoIlluminateDynamicsofGeyserEruptions,Sonification of Multivariate Data to Illuminate Dynamics of Geyser Eruptions,"Anna Barth , Leif Karlstrom , Benjamin K. Holtzman , Arthur Paté , Avinash Nayak",2020,Physical Sciences,Earth Science,Research,Researchers,,Sound,,Parameter Mapping,,,,https://direct.mit.edu/comj/article/44/1/35/99101/Sonification-and-Animation-of-Multivariate-Data-to,Sonification and Animation of Multivariate Data,,,,,,,,,
284,SonifyingBacterialChemotaxis,Sonifying Bacterial Chemotaxis,"Rhea Braun, Roseanne Ford (UVA), Maxwell Tfirn (CNU)",2019,Life Sciences,Biology,Data Analysis,Domain Experts,,Sound,,Parameter Mapping,1,,,https://www.youtube.com/watch?v=2n__djVRgd8,Bacteria,,,,,,,,,
285,QuasarSpectroscopySound,Quasar Spectroscopy Sound,"Brian Hansen, Joseph Burchett",2019,Physical Sciences,Astronomy,Data Analysis,Researchers,,GUI,1,Parameter Mapping,1,,,https://github.com/CreativeCodingLab/QuasarSonify,Quasar,,,,,,,,,
286,VoxMagellan,VoxMagellan,"Jeff Cooke, Jeff Hannam (RMIT, Melbourne, Australia), Garry Foran (Swinburne University, Melbourne)",2019,Physical Sciences,Astronomy,Data Analysis,Domain Experts,,GUI,,Parameter Mapping,1,,,https://www.youtube.com/watch?v=gQdvv-gCa3Y,VoxMagellan,,,,,,,,,
287,TwoTone,TwoTone,Google News Initiative and Datavized Technologies,2019,Tool,Computer Science,Research,General Public,,GUI,1,Parameter Mapping,1,,n,https://twotone.io/,,,,,,,,,,
288,ShiftingAppleBlossominBremen-DataSonificationwithaMusicBox,Shifting Apple Blossom in Bremen - Data Sonification with a Music Box,Katja Striedelmeyer,2019,Climate Change,Climate Change,Public Engagement,General Public,,Artifact,,Parameter Mapping,,,,https://vimeo.com/326617760,Shifting Apple Blossom in Bremen - Data Sonification with a Music Box,,,,,,,,,
289,PianoPiece,Piano Piece,Judy Twet,2019,Climate Change,Climate Change,Public Engagement,General Public,,Sound,No,Parameter Mapping,,,,https://www.youtube.com/watch?v=eYXxAE5grRQ,Piano Piece,,Public Venue (live performance),,,,You can listen to the sonification live on TED video,No,,
290,Sonificationforcyber-attacksonwaterdistributionsystems,Sonification for cyber-attacks on water distribution systems,"Sara Lenzi, Ginevra Terenghi, Riccardo Taormina, Stefano Galelli, Paolo Ciuccarelli",2019,Cybersecurity,Computer Science,Monitoring,Domain Experts,,Sound,,Parameter Mapping,,,,https://ginevraterenghi.github.io/sonifying-cyber-attacks/index.html,Sonification for cyber-attacks on water distribution systems,,,,,,,,,
291,Turningtheyieldcurveinto,Turning the yield curve into," Alan Smith, FT",2019,Finance,Economics,Data Analysis,Domain Experts,,DataViz,,Parameter Mapping,,,,https://www.ft.com/content/80269930-40c3-11e9-b896-fe36ec32aece,Turning the yield curve into,,,,,,,,,
292,Skincancerdetectionbysonification,Skin cancer detection by sonification,Avi Dascalu and Eli David,2019,Health,Medicine,Data Analysis,Domain Experts,,Sound,,Parameter Mapping,,,n,https://www.thelancet.com/journals/ebiom/article/PIIS2352-3964(19)30294-4/fulltext,,,,,,,,,,
293,TheSilentCriesofChinaDepressedNetizens,The Silent Cries of China Depressed Netizens,Liu Chang,2019,Health,Medicine,Public Engagement,General Public,,Sound,,Parameter Mapping,,,,http://www.sixthtone.com/news/1004543/the-silent-cries-of-chinas-depressed-netizens,The Silent Cries of China Depressed Netizens,,,,,,,,,
294,TranslatingProteinsintosoundfordesigningnewproteins,Translating Proteins into sound for designing new proteins,"Markus J. Buehler, MIT",2019,Life Sciences,Biology,Research,Domain Experts,,Sound,No,Parameter Mapping,,,,https://soundcloud.com/user-275864738,Translating Proteins into sound for designing new proteins,,Research Lab,,,https://news.mit.edu/2019/translating-proteins-music-0626,Sonification is on Soundcloud,No,,
295,SonificationofHubbleTelescope,Sonification of Hubble Telescope,NASA/Hubble/SYSTEM Sounds (Matt Russo/Andrew Santaguida),2019,Physical Sciences,Astronomy,Public Engagement,General Public,,Video,No,Parameter Mapping,,,,https://www.youtube.com/watch?time_continue=32&v=H-Ci_YwfH04&feature=emb_logo,Sonification of Hubble Telescope,Player,,,,https://www.sciencealert.com/nasa-turned-this-hubble-image-into-strange-haunting-music,Sonifcation is a video,https://www.youtube.com/watch?v=H-Ci_YwfH04&feature=emb_logo,,
296,SoundsofMars,Sounds of Mars,NASA/JPL-Caltech/CNES/IPGP/Imperial College/Cornell,2019,Physical Sciences,Astronomy,Public Engagement,General Public,,Sound,,Audification,,,,https://www.youtube.com/watch?v=yT50Q_Zbf3s&t=48s,SoundsofMars,,,,,,,,,
297,MoonImpacts,Moon Impacts,SYSTEM Sounds,2019,Physical Sciences,Astronomy,Public Engagement,General Public,,DataViz,,Parameter Mapping,,,,https://www.system-sounds.com/moon-impacts/,MoonImpacts,,,,,,,,,
